 inclination_EM log10_n0
0 1.13669926451731 -1.2388545792339811
1 1.4287788428226151 -4.8878554825576535
2 0.9584201321577066 -3.101319103185042
3 1.4397326287247227 -0.956391360835025
4 0.9401949565505632 -0.3115987573413479
5 1.3218776829507766 -4.826615960420674
6 1.2603211567313006 -4.324446225200711
7 0.3274613493838889 -3.635301671504551
8 1.2514785715395302 -4.492118807166349
9 0.4694807777228275 -4.114271663931842
10 1.4008699221561176 -3.9518990935606864
11 0.9909108301176128 -1.9374829542959136
12 0.7726366450027092 -4.096401190517875
13 1.3961852400821242 -0.4712121637095539
14 1.471180581970813 -1.386575092911118
15 1.517546742742398 -3.6279432425213294
16 0.2524353248499395 -0.670143271820093
17 1.4876768312112156 -1.475569169716377
18 0.5210785384415711 -0.5285888252466195
19 1.0816322002280447 -1.8695423308704475
20 0.2625546415362204 -1.6210546922980056
21 0.93787509807664 -2.708885783578812
22 1.3227237853563216 -0.634819562459211
23 0.550374483041518 -0.4061241829379138
24 0.8318423669157676 -1.1835023025379208
25 1.0537935264889708 -0.860579547671537
26 1.434237840308639 -4.282475274428189
27 1.3092411647475233 -1.3696618395738511
28 0.4647292023466685 -4.51100934325068
29 0.7760292888115355 -3.73563181320213
30 1.128376567209202 -4.426245272295244
31 1.023313239783315 -3.2284344047124023
32 0.6839450861193945 -2.5694710840675365
33 0.7787067461813857 -0.4580588678402364
34 1.3684855529044695 -4.387538649818376
35 1.4700465709585018 -3.7353296907650586
36 1.3410275759881038 -1.6298068370191796
37 1.1068836672165636 -2.6086555464601977
38 0.9839004596077402 -2.285690535423977
39 0.9524541580319223 -4.984820810722372
40 1.1638816060352326 -1.599229929501247
41 1.0848678973083796 -0.297222097911983
42 1.3668975955750504 -0.1775887757309409
43 0.7415111952025365 -2.514975033149029
44 1.015028427448758 -2.477864916722315
45 1.2699138045891738 -3.644195966804345
46 1.415628563752965 -3.207879741808004
47 1.129909032786311 -1.9308158307116117
48 1.1423955477784424 -4.59715341978278
49 1.055267355299062 -1.8938302464472208
50 0.3252182933874009 -1.4806475075882948
51 1.519395334048645 -1.3546180158337977
52 0.2790653024143295 -3.28952854876583
53 1.2007397945362837 -2.6935443350860773
54 0.9267735451276284 -4.298544992539592
55 0.6703137164816947 -1.497215571797541
56 0.4722243939161263 -1.5328364475256078
57 0.6000010050879829 -2.091880253468718
58 1.3161814172499455 -1.9661549190305745
59 1.352860454963432 -0.6557866450260343
60 0.4486066488498091 -3.083131812280364
61 1.34226925455358 -4.701425903257362
62 1.2814752745442382 -0.5818266650647166
63 0.5080487785921429 -2.2246407345201624
64 1.5466640100772877 -4.9391680309497525
65 1.5383671979600089 -1.2248877115501102
66 1.5017678892784307 -1.2554866977320691
67 0.3089790370946036 -0.0769933081613274
68 1.1869018791462564 -2.611318048229962
69 1.2569964587908018 -4.715485828452443
70 0.3578169222878218 -4.527751377496557
71 1.2804376295948523 -4.810506384760501
72 0.593422174732841 -3.9599438378622343
73 1.0064738152867871 -2.170512459973025
74 1.3650921201211283 -3.2668232669163464
75 0.5216361505991564 -4.013411887663313
76 1.3306117671090498 -1.5981965245823604
77 1.500259283952073 -0.9332599014761902
78 0.537421787615981 -1.0468503752592992
79 1.5652117466729631 -3.7391628171802296
80 1.1352509921709946 -0.0142405820641835
81 1.402540844527438 -2.237747569248731
82 1.0504761393682176 -0.0101562093319014
83 0.9472018582592532 -3.383848819397995
84 0.6586235994033793 -1.75769297327256
85 1.0154129796378264 -1.3099668549553072
86 1.4204741035019133 -0.4315661834615039
87 1.2916199835331934 -0.1727233197779556
88 1.189494254934868 -2.365950632360492
89 0.6788003401988699 -4.357179126876455
90 1.2538639116171928 -3.85891859538384
91 1.4222905186145869 -1.1489090827889283
92 1.175783390775854 -0.100555120998603
93 1.5283982515623518 -4.333340367350229
94 1.3227787785488694 -2.147945350662207
95 1.0055678312187484 -0.7111650008943329
96 0.6732043489144669 -0.8100542631712297
97 0.9645754030077084 -1.233557533766103
98 1.0846173278610594 -3.3832106497851
99 1.53862539696027 -2.930915105083044
100 1.0793223384038593 -1.1464793295223936
101 0.743792368909705 -3.3807141224564745
102 0.6832401091984232 -2.28142451776444
103 1.4764985493058638 -4.892801211530453
104 0.9528828263579034 -3.416651760259151
105 0.25447121964187 -0.8932303929058367
106 0.3149198986573839 -2.865710394071477
107 0.604750852847026 -0.0556699357811325
108 1.4551646248248342 -2.235488797139353
109 1.5155020549010934 -3.549201998763584
110 0.2905248967433785 -2.9950264855248445
111 1.1663963010526472 -1.8514910606505328
112 1.0191624794517202 -0.0226671133489979
113 1.3412246490150448 -4.559119934686641
114 1.5327791820346657 -0.5308038258448402
115 1.4279082973277686 -0.5690837493246894
116 0.6440732385768466 -0.6762293916852524
117 0.7812044547168132 -4.9264787477200125
118 0.6280981575323995 -4.936998880403506
119 1.534902684691536 -1.991307202008616
120 1.511237033492179 -0.2796112762020719
121 1.5323858885726405 -0.1725053394620728
122 1.343071020700333 -2.744549369470013
123 0.7018932752456288 -2.5839896886062825
124 0.8722425608818852 -3.747371671477235
125 1.529748526164513 -2.8931406827517887
126 1.2018195640469775 -0.7253474589941176
127 1.3657544841047522 -3.712134297071199
128 0.50082849496973 -4.555003880759728
129 1.2507034664822214 -3.3704917373573453
130 1.2636083659963493 -2.528152073775571
131 1.3697467815441484 -2.2684109014066904
132 0.1141343152206135 -2.085290303472409
133 1.439101637833163 -0.1460209218041672
134 1.3332199185552784 -3.2878185458066027
135 0.4527107113114271 -1.827739926974356
136 0.933805277841822 -3.688505906123325
137 1.3591027724779732 -2.57812098579139
138 1.4992128997855394 -0.0257937088282513
139 0.5486682862931216 -0.4280801053755683
140 0.5078608134699015 -2.2550741971243933
141 1.0776967910634878 -3.8379942226948014
142 0.6787686652402941 -4.407930565344051
143 1.0237995999973923 -2.6593242018074497
144 0.664089828004572 -2.9303902598022176
145 1.2610939937476249 -1.0025003735963671
146 1.080960880803235 -3.2456825496913937
147 1.326119712330781 -3.215350212011617
148 0.5061487928301163 -1.7152897828648368
149 1.270539014865553 -3.7266055604652486
150 0.5101208183823726 -1.9203424772008624
151 0.6444396214189348 -3.5044902800616606
152 1.2275786245779174 -4.2839023236378
153 0.9419450541819936 -0.9639968430829118
154 0.3641798883192229 -4.366883193758465
155 0.7801113883316592 -4.733511359601593
156 1.4889343667356272 -3.159976657135098
157 1.1887116464125875 -1.6455996567963878
158 1.456083408115038 -1.1717817266365542
159 1.5258010227522034 -2.2969442923023093
160 0.9399308436782402 -0.1919410685194824
161 1.383056345181179 -4.5201542782654
162 0.9301456986737452 -4.174825096946824
163 0.6626638253288661 -1.778166171247071
164 0.6002803964332327 -2.6172898412578425
165 1.2124767691594884 -1.687743445638879
166 1.2727452269662043 -3.815212208942757
167 1.4982015946958491 -4.086584589389814
168 0.924977760439318 -4.293246544961688
169 1.26407683435288 -4.308564041227887
170 0.7138187507515485 -4.043624537544334
171 1.2302088336059993 -0.4489099321000616
172 0.6257832021104118 -4.913574947069761
173 1.471433736432344 -1.5728760128055548
174 0.5583039442838037 -1.729978970002538
175 0.6707052764384553 -3.993420039547002
176 0.6498212755453868 -3.8901389898252585
177 0.4905831905510502 -4.1959015758695966
178 0.4921920410374558 -0.661809933408831
179 0.6398241286432147 -4.291914660464112
180 0.8808892057583432 -4.517769845263922
181 0.4089802592272522 -2.671431458867633
182 0.625726261769371 -0.0808933564519502
183 0.995450328172586 -3.73252452820849
184 0.4816915530329649 -0.5637256682358984
185 1.371897730737388 -1.5128384674699031
186 0.9259520097643144 -0.856544186761627
187 1.4852187822657648 -3.999566729955828
188 0.3051400695745571 -0.8152866558534857
189 0.8998253899322984 -0.5716714239616802
190 1.168629366593568 -4.520969337634249
191 1.2278262598430747 -3.4526300416751017
192 0.4058557113920998 -0.179021024260261
193 1.2976853394682075 -1.9267795785808344
194 0.992515442252525 -3.566763014695069
195 1.4320683862233652 -0.3980692639353398
196 0.5285404604109 -1.056604420655468
197 1.1185288970623095 -3.861487831628647
198 1.1308164222289794 -4.574326740807768
199 1.3187686686458804 -1.017974366356416
200 1.1401147120495132 -1.9173182037119512
201 1.157515006594215 -1.3874453075878557
202 0.7302278736497626 -0.0466688076184285
203 0.7835731713387035 -1.5978248657872278
204 1.5604677097398174 -2.6082791233986984
205 1.1434143007718445 -0.0245754339256167
206 0.3857884915621729 -2.1739147083748795
207 0.475648983475992 -2.8425637880161814
208 1.0608537748841087 -3.792357172447228
209 1.2772579868591474 -1.8817899424460127
210 1.0996421615607432 -2.754110910659477
211 0.6469146397081348 -4.305586778331522
212 1.1477814592611613 -0.5981653143342411
213 1.317577155992764 -3.0055622749582387
214 0.6684140093271665 -2.482188291742781
215 1.0200937591322206 -0.3616209180678345
216 1.1819985593314963 -2.7099280348206927
217 0.8589616758582593 -3.280651603096127
218 1.030499414890453 -2.5101982688771414
219 0.0637133845761037 -4.921045665281688
220 0.3960795438891191 -0.2579589389011536
221 0.5928549543835884 -0.3798605647160062
222 1.3282721512090414 -0.980199024573272
223 1.4406269659906148 -0.1606562895933549
224 0.4278240175373771 -3.399415789929164
225 1.3386321886061894 -0.8405159372789868
226 0.7553823625899566 -3.545683383657334
227 0.4979473764128808 -1.1532293858431726
228 0.9244659141425204 -2.779534863654742
229 1.0824534998881374 -1.2687386548685131
230 0.6835533805434766 -4.173815587094003
231 1.4298705631708932 -3.0861079920624728
232 1.3042663693341778 -4.054546368586159
233 1.1558908095788094 -3.898339875475073
234 0.8466779248194213 -4.517148248218789
235 0.2673996883153332 -3.601587062604491
236 1.1909783217368486 -3.544343658101718
237 1.4515579661102298 -1.742510804361154
238 0.8731916983429745 -3.54481889687147
239 1.083254597897461 -4.991514284129633
240 0.901440631661325 -0.6964371651298382
241 1.181088003702579 -2.304476570169351
242 1.3502518879447094 -1.113827656459641
243 1.570406521218772 -0.4525577149108901
244 0.1403562368069264 -0.1814712358920562
245 0.990066451962573 -2.1891988421304616
246 1.2645659071209323 -4.542363267942451
247 0.8889247062291742 -1.6696524767996572
248 0.2033658985349092 -2.946873816902129
249 1.3593267362009278 -4.236671356358841
250 1.0795334587515597 -1.208611009619942
251 0.4133764435058984 -3.834398797179397
252 0.2522664740387272 -4.894219345273957
253 1.184951058674764 -0.9735643794249568
254 1.1683004879837977 -0.7125404716817849
255 0.8991919739442201 -1.6431072610123998
256 1.5343112500566989 -0.4825495462266591
257 1.0671198666338657 -3.344184312680895
258 0.772115258569384 -1.265642808415579
259 1.2348521837495088 -4.198522343902884
260 1.0187388711778482 -1.4563852252875569
261 0.7423910382620693 -1.183861997663163
262 0.9642956810168588 -3.721254163593665
263 1.2125678150827155 -0.5763293232224935
264 1.5027251815916487 -3.6105409297858992
265 0.8368174472378209 -3.967655513351729
266 1.3515032713956456 -0.4117158055590195
267 0.4639315681782927 -3.847024192737334
268 0.6239325267156536 -4.104662978897878
269 0.9532234326049108 -4.759556582730554
270 1.027526725778221 -4.6769251358386885
271 1.46868080172886 -4.159151172804765
272 0.4471719900562517 -0.4377048905527188
273 1.4060591786073615 -4.547367885261354
274 1.01142458715768 -2.157666485011831
275 1.201484714116301 -0.2784935248537046
276 0.4045972562228914 -3.3672226588419414
277 1.0959605887919834 -0.4137514369773241
278 1.1380496888443523 -3.5280656247817728
279 0.7174791781884426 -0.0400904047946646
280 1.1958314108540122 -1.647527832035153
281 1.4265736380263834 -2.268841830709412
282 1.2094893647702405 -3.77822429945406
283 0.7253881905628536 -2.4376916226806875
284 0.9814129164899792 -0.6915952561143008
285 1.406902156069454 -3.839004126538296
286 0.922611077008642 -2.706273451252102
287 1.5003548008141672 -2.099325707200596
288 0.6819046557344334 -2.246619425873014
